Close,CloseTarget,MACD,MACDTarget,Stochastics,StochasticsTarget,ATR,ATRTarget
11.11,11.56,0.0874737578,-0.0297360118,25.7142857143,35.6043956044,1.98,1.88
11.56,12.28,-0.0297360118,-0.0673111197,35.6043956044,35.9420289855,1.88,1.06
12.28,12.48,-0.0673111197,-0.0847912294,35.9420289855,40.5325443787,1.06,0.73
12.48,13.85,-0.0847912294,-0.0034473909,40.5325443787,81.0650887574,0.73,1.85
13.85,13.83,-0.0034473909,0.0451934707,81.0650887574,80.4733727811,1.85,0.86
13.83,13.78,0.0451934707,0.0670171193,80.4733727811,86.1290322581,0.86,0.46
13.78,13.78,0.0670171193,0.0727481981,86.1290322581,86.1290322581,0.46,1.15
13.78,13.66,0.0727481981,0.0582507916,86.1290322581,82.2580645161,1.15,0.58
13.66,13.85,0.0582507916,0.0521423324,82.2580645161,100,0.58,0.41
13.85,13.96,0.0521423324,0.0463410591,100,100,0.41,0.33
13.96,14.41,0.0463410591,0.0652989493,100,100,0.33,0.78
14.41,14.44,0.0652989493,0.0708820389,100,100,0.78,0.46
14.44,14.49,0.0708820389,0.0682111497,100,100,0.46,0.36
14.49,13.97,0.0682111497,0.0188045618,100,82.252559727,0.36,0.78
13.97,14.01,0.0188045618,-0.0217964805,82.252559727,78.2805429864,0.78,0.41
14.01,15.57,-0.0217964805,0.0542600921,78.2805429864,100,0.41,1.69
15.57,17.55,0.0542600921,0.2402403742,100,100,1.69,2.27
17.55,18.7,0.2402403742,0.4379330288,100,100,2.27,2.83
18.7,18.3,0.4379330288,0.5257951458,100,92.0634920635,2.83,1.28
18.3,20.61,0.5257951458,0.7273739812,92.0634920635,100,1.28,3.14
20.61,15.49,0.7273739812,0.4684407233,100,26.3309352518,3.14,7.95
15.49,11.36,0.4684407233,-0.036407255,26.3309352518,0,7.95,5.59
11.36,12.33,-0.036407255,-0.3323521937,0,10.4864864865,5.59,2.98
12.33,11.7,-0.3323521937,-0.5860434956,10.4864864865,3.6756756757,2.98,2.19
11.7,12.71,-0.5860434956,-0.6834341276,3.6756756757,14.5945945946,2.19,1.68
12.71,13.21,-0.6834341276,-0.70334167,14.5945945946,20,1.68,3.26
13.21,13.58,-0.70334167,-0.6765102783,20,24,3.26,1.43
13.58,14.25,-0.6765102783,-0.5952686908,24,31.2432432432,1.43,1.68
14.25,14.28,-0.5952686908,-0.523523613,31.2432432432,31.5675675676,1.68,0.73
14.28,13.82,-0.523523613,-0.4953469725,31.5675675676,26.5945945946,0.73,0.77
13.82,14.04,-0.4953469725,-0.4494057391,26.5945945946,28.972972973,0.77,0.83
14.04,12.15,-0.4494057391,-0.5433791574,28.972972973,8.5405405405,0.83,2.78
12.15,12.76,-0.5433791574,-0.5529053459,8.5405405405,15.1351351351,2.78,1.39
12.76,12.4,-0.5529053459,-0.5715923754,15.1351351351,25.181598063,1.39,0.7
12.4,12.23,-0.5715923754,-0.5818502779,25.181598063,29.7945205479,0.7,0.9
12.23,12.04,-0.5818502779,-0.5866100679,29.7945205479,13.1782945736,0.9,0.43
12.04,11.85,-0.5866100679,-0.5866726028,13.1782945736,5.8139534884,0.43,0.59
11.85,11.34,-0.5866726028,-0.6057267613,5.8139534884,0,0.59,1.21
11.34,10.45,-0.6057267613,-0.6641562179,0,0,1.21,2.43
10.45,10.51,-0.6641562179,-0.6795238906,0,1.5665796345,2.43,0.91
10.51,10.07,-0.6795238906,-0.69916017,1.5665796345,0,0.91,0.91
10.07,11.3,-0.69916017,-0.6004855942,0,29.216152019,0.91,1.71
11.3,10.92,-0.6004855942,-0.5364407173,29.216152019,21.4105793451,1.71,0.82
10.92,10.97,-0.5364407173,-0.4673746918,21.4105793451,22.6700251889,0.82,0.37
10.97,10.58,-0.4673746918,-0.4280290517,22.6700251889,18.9591078067,0.37,0.93
10.58,10.54,-0.4280290517,-0.3852795797,18.9591078067,17.4721189591,0.93,0.41
